,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,policy_on,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
1628,Pennsylvania,2019,1,8467,43295,7994,65204,5448,,0,0,,0.0,123.0,206.0,47.0,15.0,74.0,328.0,280.0,402.0,0.0,0.0,2019-01-01,122.0,65204,65204,65204,65204,0,2019-Q1,0.0,5448
1629,Pennsylvania,2019,2,9118,45415,8724,69026,5769,,0,0,,0.0,121.0,198.0,50.0,,73.0,313.0,269.0,386.0,0.0,0.0,2019-07-01,117.0,69026,69026,69026,69026,0,2019-Q3,0.0,5769
1630,Pennsylvania,2020,1,8508,42598,8107,64667,5454,,0,0,,0.0,104.0,200.0,42.0,10.0,56.0,304.0,242.0,360.0,0.0,0.0,2020-01-01,118.0,64667,64667,64667,64667,0,2020-Q1,0.0,5454
1631,Pennsylvania,2020,2,8610,43358,8634,66026,5424,,0,0,,0.0,106.0,195.0,50.0,,69.0,297.0,253.0,366.0,0.0,0.0,2020-07-01,113.0,66026,66026,66026,66026,0,2020-Q3,0.0,5424
1632,Pennsylvania,2021,1,7981,42967,8075,64208,5185,,0,0,,0.0,94.0,170.0,50.0,25.0,59.0,288.0,237.0,347.0,0.0,0.0,2021-01-01,110.0,64208,64208,64208,64208,0,2021-Q1,0.0,5185
1633,Pennsylvania,2021,2,8767,45201,9088,68414,5358,,0,0,,0.0,99.0,183.0,48.0,25.0,69.0,303.0,259.0,372.0,0.0,0.0,2021-07-01,113.0,68414,68414,68414,68414,0,2021-Q3,0.0,5358
1634,Pennsylvania,2022,1,8247,41224,8769,63245,5005,,0,0,,0.0,91.0,174.0,48.0,24.0,52.0,298.0,241.0,350.0,0.0,0.0,2022-01-01,109.0,63245,63245,63245,63245,0,2022-Q1,0.0,5005
1635,Pennsylvania,2022,2,8369,43807,9349,67007,5482,,0,0,,0.0,98.0,195.0,61.0,25.0,52.0,340.0,262.0,392.0,0.0,0.0,2022-07-01,130.0,67007,67007,67007,67007,0,2022-Q3,0.0,5482
1636,Pennsylvania,2023,1,7836,40407,8818,62162,5101,,0,0,,0.0,82.0,193.0,67.0,28.0,69.0,310.0,247.0,379.0,0.0,0.0,2023-01-01,132.0,62162,62162,62162,62162,0,2023-Q1,0.0,5101
1637,Pennsylvania,2023,2,7930,41877,9687,64789,5295,,0,0,,0.0,79.0,168.0,54.0,23.0,63.0,272.0,235.0,335.0,0.0,0.0,2023-07-01,100.0,64789,64789,64789,64789,0,2023-Q3,0.0,5295
1656,Rhode Island,2012,1,402,3338,1200,5415,475,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2012-01-01,,5415,5415,5415,5415,0,2012-Q1,0.0,475
1657,Rhode Island,2012,2,455,3374,1266,5511,416,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2012-07-01,,5511,5511,5511,5511,0,2012-Q3,0.0,416
1658,Rhode Island,2013,1,452,3285,1158,5356,461,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2013-01-01,,5356,5356,5356,5356,0,2013-Q1,0.0,461
1659,Rhode Island,2013,2,484,3287,1295,5453,387,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2013-07-01,,5453,5453,5453,5453,0,2013-Q3,0.0,387
1660,Rhode Island,2014,1,402,3218,1237,5275,418,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2014-01-01,,5275,5275,5275,5275,0,2014-Q1,0.0,418
1661,Rhode Island,2014,2,449,3355,1348,5548,396,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2014-07-01,,5548,5548,5548,5548,0,2014-Q3,0.0,396
1662,Rhode Island,2015,1,450,3272,1252,5326,352,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2015-01-01,,5326,5326,5326,5326,0,2015-Q1,0.0,352
1663,Rhode Island,2015,2,502,3430,1370,5667,365,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2015-07-01,,5667,5667,5667,5667,0,2015-Q3,0.0,365
1664,Rhode Island,2016,1,365,3151,1289,5306,501,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2016-01-01,,5306,5306,5306,5306,0,2016-Q1,0.0,501
1665,Rhode Island,2016,2,419,3187,1395,5492,491,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2016-07-01,,5492,5492,5492,5492,0,2016-Q3,0.0,491
1666,Rhode Island,2017,1,375,2974,1285,5088,454,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2017-01-01,,5088,5088,5088,5088,0,2017-Q1,0.0,454
1667,Rhode Island,2017,2,401,3168,1475,5550,506,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2017-07-01,,5550,5550,5550,5550,0,2017-Q3,0.0,506
1668,Rhode Island,2018,1,393,2975,1325,5184,491,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2018-01-01,,5184,5184,5184,5184,0,2018-Q1,0.0,491
1669,Rhode Island,2018,2,390,3033,1431,5322,468,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2018-07-01,,5322,5322,5322,5322,0,2018-Q3,0.0,468
1670,Rhode Island,2019,1,382,2813,1373,4993,425,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2019-01-01,,4993,4993,4993,4993,0,2019-Q1,0.0,425
1671,Rhode Island,2019,2,454,2751,1548,5182,429,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2019-07-01,,5182,5182,5182,5182,0,2019-Q3,0.0,429
1672,Rhode Island,2020,1,423,2780,1417,5064,444,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2020-01-01,,5064,5064,5064,5064,0,2020-Q1,0.0,444
1673,Rhode Island,2020,2,382,2715,1510,5037,430,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2020-07-01,,5037,5037,5037,5037,0,2020-Q3,0.0,430
1674,Rhode Island,2021,1,409,2832,1361,5000,398,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2021-01-01,,5000,5000,5000,5000,0,2021-Q1,0.0,398
1675,Rhode Island,2021,2,430,3039,1570,5464,425,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2021-07-01,,5464,5464,5464,5464,0,2021-Q3,0.0,425
1676,Rhode Island,2022,1,391,2767,1425,4998,415,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2022-01-01,,4998,4998,4998,4998,0,2022-Q1,0.0,415
1677,Rhode Island,2022,2,451,2906,1540,5271,374,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2022-07-01,,5271,5271,5271,5271,0,2022-Q3,0.0,374
1678,Rhode Island,2023,1,402,2588,1440,4800,370,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2023-01-01,,4800,4800,4800,4800,0,2023-Q1,0.0,370
1679,Rhode Island,2023,2,395,2678,1568,5005,364,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2023-07-01,,5005,5005,5005,5005,0,2023-Q3,0.0,364
1698,South Carolina,2012,1,8805,15998,2169,27681,709,,0,2,0.0,0.0,108.0,93.0,,,34.0,178.0,141.0,212.0,,0.0,2012-01-01,71.0,27681,27681,27681,27681,1,2012-Q1,0.0,709
1699,South Carolina,2012,2,9370,16850,2427,29474,827,,0,2,0.0,0.0,119.0,90.0,13.0,,38.0,186.0,130.0,224.0,,0.0,2012-07-01,94.0,29474,29474,29474,29474,1,2012-Q3,0.0,827
1700,South Carolina,2013,1,8405,15892,2122,27098,679,,0,2,0.0,0.0,90.0,77.0,13.0,,36.0,147.0,119.0,183.0,,0.0,2013-01-01,64.0,27098,27098,27098,27098,1,2013-Q1,0.0,679
1701,South Carolina,2013,2,9410,17193,2289,29697,805,,0,2,0.0,0.0,100.0,98.0,,,37.0,169.0,144.0,206.0,,0.0,2013-07-01,62.0,29697,29697,29697,29697,1,2013-Q3,0.0,805
1702,South Carolina,2014,1,8400,16282,2173,27582,727,,0,2,0.0,0.0,87.0,65.0,14.0,,25.0,144.0,116.0,169.0,,0.0,2014-01-01,53.0,27582,27582,27582,27582,1,2014-Q1,0.0,727
1703,South Carolina,2014,2,9478,17357,2473,30045,737,,0,2,0.0,0.0,96.0,91.0,11.0,,31.0,172.0,130.0,203.0,,0.0,2014-07-01,73.0,30045,30045,30045,30045,1,2014-Q3,0.0,737
1704,South Carolina,2015,1,8530,16564,2408,28222,720,,0,2,0.0,0.0,103.0,75.0,11.0,,26.0,164.0,130.0,190.0,,0.0,2015-01-01,60.0,28222,28222,28222,28222,1,2015-Q1,0.0,720
1705,South Carolina,2015,2,9271,17363,2534,29917,749,,0,2,0.0,0.0,108.0,89.0,12.0,,46.0,169.0,135.0,215.0,,0.0,2015-07-01,80.0,29917,29917,29917,29917,1,2015-Q3,0.0,749
1706,South Carolina,2016,1,8037,16143,2461,27935,1294,,0,2,0.0,0.0,95.0,89.0,15.0,,38.0,162.0,124.0,200.0,0.0,0.0,2016-01-01,76.0,27935,27935,27935,27935,1,2016-Q1,0.0,1294
1707,South Carolina,2016,2,8490,16786,2674,29407,1457,,0,2,0.0,0.0,94.0,88.0,14.0,,47.0,154.0,129.0,201.0,0.0,0.0,2016-07-01,72.0,29407,29407,29407,29407,1,2016-Q3,0.0,1457
1708,South Carolina,2017,1,7995,15668,2465,27381,1253,,0,2,0.0,0.0,76.0,92.0,10.0,,31.0,151.0,110.0,182.0,0.0,0.0,2017-01-01,72.0,27381,27381,27381,27381,1,2017-Q1,0.0,1253
1709,South Carolina,2017,2,8856,16615,2756,29648,1421,,0,2,0.0,0.0,100.0,72.0,16.0,,33.0,177.0,129.0,189.0,0.0,0.0,2017-07-01,60.0,29648,29648,29648,29648,1,2017-Q3,0.0,1421
1710,South Carolina,2018,1,8076,15451,2397,27297,1373,,0,2,0.0,0.0,116.0,81.0,14.0,,43.0,171.0,140.0,214.0,0.0,0.0,2018-01-01,74.0,27297,27297,27297,27297,1,2018-Q1,0.0,1373
1711,South Carolina,2018,2,8605,16439,2858,29372,1470,,0,2,0.0,0.0,96.0,80.0,15.0,,39.0,153.0,132.0,192.0,0.0,0.0,2018-07-01,60.0,29372,29372,29372,29372,1,2018-Q3,0.0,1470
1712,South Carolina,2019,1,7942,15461,2741,27515,1371,,0,2,0.0,0.0,101.0,73.0,13.0,,33.0,156.0,126.0,189.0,0.0,0.0,2019-01-01,63.0,27515,27515,27515,27515,1,2019-Q1,0.0,1371
1713,South Carolina,2019,2,8860,16199,3000,29523,1464,,0,2,0.0,0.0,114.0,68.0,15.0,,30.0,172.0,130.0,202.0,0.0,0.0,2019-07-01,72.0,29523,29523,29523,29523,1,2019-Q3,0.0,1464
1714,South Carolina,2020,1,7904,14909,2898,27152,1441,,0,2,0.0,0.0,100.0,67.0,,,31.0,146.0,120.0,177.0,0.0,0.0,2020-01-01,57.0,27152,27152,27152,27152,1,2020-Q1,0.0,1441
1715,South Carolina,2020,2,8405,15556,3095,28552,1496,,0,2,0.0,0.0,98.0,72.0,13.0,,32.0,155.0,127.0,187.0,0.0,0.0,2020-07-01,60.0,28552,28552,28552,28552,1,2020-Q3,0.0,1496
1716,South Carolina,2021,1,7694,15227,2947,27254,1386,,0,2,0.0,0.0,114.0,81.0,13.0,,35.0,178.0,135.0,213.0,0.0,0.0,2021-01-01,78.0,27254,27254,27254,27254,1,2021-Q1,0.0,1386
1717,South Carolina,2021,2,8315,16614,3439,29931,1563,,0,2,0.0,0.0,104.0,73.0,25.0,,42.0,166.0,138.0,208.0,0.0,0.0,2021-07-01,70.0,29931,29931,29931,29931,1,2021-Q3,0.0,1563
1718,South Carolina,2022,1,7366,15555,3272,27692,1499,,0,2,0.0,0.0,93.0,82.0,10.0,16.0,40.0,161.0,134.0,201.0,0.0,0.0,2022-01-01,67.0,27692,27692,27692,27692,1,2022-Q1,0.0,1499
1719,South Carolina,2022,2,7967,16768,3801,30128,1592,,0,2,0.0,0.0,98.0,67.0,20.0,,31.0,158.0,120.0,189.0,0.0,0.0,2022-07-01,69.0,30128,30128,30128,30128,1,2022-Q3,0.0,1592
1720,South Carolina,2023,1,7243,15638,3657,28016,1478,,0,2,0.0,0.0,98.0,81.0,22.0,,26.0,183.0,127.0,209.0,0.0,0.0,2023-01-01,82.0,28016,28016,28016,28016,1,2023-Q1,0.0,1478
1721,South Carolina,2023,2,7503,16246,4300,29713,1664,,0,2,0.0,0.0,89.0,71.0,33.0,,32.0,168.0,128.0,200.0,0.0,0.0,2023-07-01,72.0,29713,29713,29713,29713,1,2023-Q3,0.0,1664
1740,South Dakota,2012,1,161,4394,282,5950,1113,1.0,1,1,1.0,,,29.0,,21.0,17.0,44.0,38.0,61.0,,0.0,2012-01-01,23.0,5950,5950,5950,5950,0,2012-Q1,0.0,1113
1741,South Dakota,2012,2,147,4654,265,6154,1088,1.0,1,1,1.0,,,29.0,,12.0,11.0,33.0,31.0,44.0,,0.0,2012-07-01,13.0,6154,6154,6154,6154,0,2012-Q3,0.0,1088
1742,South Dakota,2013,1,149,4425,231,5903,1098,1.0,1,1,1.0,,,,,,,,,,,0.0,2013-01-01,,5903,5903,5903,5903,0,2013-Q1,0.0,1098
1743,South Dakota,2013,2,167,4702,290,6345,1186,1.0,1,1,1.0,,,,,,,,,,,0.0,2013-07-01,,6345,6345,6345,6345,0,2013-Q3,0.0,1186
1744,South Dakota,2014,1,146,4560,297,6107,1104,1.0,1,1,1.0,,,,,,,,,,,0.0,2014-01-01,,6107,6107,6107,6107,0,2014-Q1,0.0,1104
1745,South Dakota,2014,2,194,4562,306,6176,1114,1.0,1,1,1.0,,,,,,,,,,,0.0,2014-07-01,,6176,6176,6176,6176,0,2014-Q3,0.0,1114
1746,South Dakota,2015,1,148,4519,273,6094,1154,1.0,1,1,1.0,,,29.0,,19.0,11.0,40.0,30.0,51.0,,0.0,2015-01-01,21.0,6094,6094,6094,6094,0,2015-Q1,0.0,1154
1747,South Dakota,2015,2,180,4544,286,6242,1232,1.0,1,1,1.0,,,24.0,,,,31.0,29.0,39.0,,0.0,2015-07-01,10.0,6242,6242,6242,6242,0,2015-Q3,0.0,1232
1748,South Dakota,2016,1,182,4325,294,5990,1189,1.0,1,1,1.0,,,,,,,,,,0.0,0.0,2016-01-01,,5990,5990,5990,5990,0,2016-Q1,0.0,1189
1749,South Dakota,2016,2,181,4512,340,6285,1252,1.0,1,1,1.0,,,,,,,,,,0.0,0.0,2016-07-01,,6285,6285,6285,6285,0,2016-Q3,0.0,1252
1750,South Dakota,2017,1,199,4234,293,5979,1253,1.0,1,1,1.0,,,33.0,,,10.0,33.0,33.0,43.0,0.0,0.0,2017-01-01,10.0,5979,5979,5979,5979,0,2017-Q1,0.0,1253
1751,South Dakota,2017,2,199,4386,331,6155,1239,1.0,1,1,1.0,,,31.0,,12.0,15.0,44.0,34.0,51.0,0.0,0.0,2017-07-01,17.0,6155,6155,6155,6155,0,2017-Q3,0.0,1239
1752,South Dakota,2018,1,218,4299,349,5999,1133,1.0,1,1,1.0,,,30.0,,,13.0,28.0,26.0,41.0,0.0,0.0,2018-01-01,15.0,5999,5999,5999,5999,0,2018-Q1,0.0,1133
1753,South Dakota,2018,2,198,4182,312,5894,1202,1.0,1,1,1.0,,,18.0,,,,23.0,10.0,29.0,0.0,0.0,2018-07-01,19.0,5894,5894,5894,5894,0,2018-Q3,0.0,1202
1754,South Dakota,2019,1,206,4069,306,5686,1105,1.0,1,1,1.0,,,31.0,,,14.0,31.0,24.0,45.0,0.0,0.0,2019-01-01,21.0,5686,5686,5686,5686,0,2019-Q1,0.0,1105
1755,South Dakota,2019,2,210,4085,336,5763,1132,1.0,1,1,1.0,,,20.0,,11.0,13.0,22.0,22.0,35.0,0.0,0.0,2019-07-01,13.0,5763,5763,5763,5763,0,2019-Q3,0.0,1132
1756,South Dakota,2020,1,192,3904,332,5520,1092,1.0,1,1,1.0,,,,,,,,,,0.0,0.0,2020-01-01,,5520,5520,5520,5520,0,2020-Q1,0.0,1092
1757,South Dakota,2020,2,198,3836,328,5440,1078,1.0,1,1,1.0,,,,,,,,,,0.0,0.0,2020-07-01,,5440,5440,5440,5440,0,2020-Q3,0.0,1078
1758,South Dakota,2021,1,175,4032,332,5642,1103,1.0,1,1,1.0,,,,,,,,,,0.0,0.0,2021-01-01,,5642,5642,5642,5642,0,2021-Q1,0.0,1103
1759,South Dakota,2021,2,210,4079,363,5727,1075,1.0,1,1,1.0,,,,,,,,,,0.0,0.0,2021-07-01,,5727,5727,5727,5727,0,2021-Q3,0.0,1075
1760,South Dakota,2022,1,176,4000,346,5541,1019,1.0,1,1,1.0,,,27.0,,18.0,18.0,31.0,29.0,49.0,1.0,0.0,2022-01-01,20.0,5541,5541,5541,5541,0,2022-Q1,0.0,1019
1761,South Dakota,2022,2,186,4008,380,5660,1086,1.0,1,1,1.0,,,20.0,,15.0,,34.0,21.0,38.0,1.0,0.0,2022-07-01,17.0,5660,5660,5660,5660,0,2022-Q3,0.0,1086
1762,South Dakota,2023,1,184,4006,392,5560,978,1.0,1,1,1.0,,,,,,,,,,1.0,1.0,2023-01-01,,5560,5560,5560,5560,0,2023-Q1,1.0,978
1763,South Dakota,2023,2,161,3997,444,5641,1039,1.0,1,1,1.0,,,,,,,,,,1.0,1.0,2023-07-01,,5641,5641,5641,5641,0,2023-Q3,1.0,1039
1782,Tennessee,2012,1,7946,26577,3365,38850,962,1.0,1,1,1.0,,83.0,170.0,,,45.0,223.0,166.0,268.0,,0.0,2012-01-01,102.0,38850,38850,38850,38850,0,2012-Q1,0.0,962
1783,Tennessee,2012,2,8699,28135,3624,41521,1063,1.0,1,1,1.0,,122.0,173.0,19.0,,68.0,249.0,184.0,317.0,,0.0,2012-07-01,133.0,41521,41521,41521,41521,0,2012-Q3,0.0,1063
1784,Tennessee,2013,1,8092,26453,3315,38758,898,1.0,1,1,1.0,,104.0,149.0,22.0,,60.0,221.0,175.0,281.0,,0.0,2013-01-01,106.0,38758,38758,38758,38758,0,2013-Q1,0.0,898
1785,Tennessee,2013,2,8718,27924,3539,41234,1053,1.0,1,1,1.0,,90.0,149.0,18.0,,67.0,196.0,159.0,263.0,,0.0,2013-07-01,104.0,41234,41234,41234,41234,0,2013-Q3,0.0,1053
1786,Tennessee,2014,1,8146,26822,3268,39222,986,1.0,1,1,1.0,,95.0,172.0,11.0,,65.0,219.0,174.0,284.0,,0.0,2014-01-01,110.0,39222,39222,39222,39222,0,2014-Q1,0.0,986
1787,Tennessee,2014,2,8843,28677,3718,42380,1142,1.0,1,1,1.0,,118.0,138.0,17.0,,67.0,213.0,176.0,280.0,,0.0,2014-07-01,104.0,42380,42380,42380,42380,0,2014-Q3,0.0,1142
1788,Tennessee,2015,1,8058,27014,3400,39506,1034,1.0,1,1,1.0,,91.0,187.0,12.0,,55.0,241.0,167.0,296.0,,0.0,2015-01-01,129.0,39506,39506,39506,39506,0,2015-Q1,0.0,1034
1789,Tennessee,2015,2,8734,28406,3864,42179,1175,1.0,1,1,1.0,,93.0,153.0,21.0,,64.0,210.0,167.0,274.0,,0.0,2015-07-01,107.0,42179,42179,42179,42179,0,2015-Q3,0.0,1175
1790,Tennessee,2016,1,7701,26260,3694,39309,1654,1.0,1,1,1.0,,100.0,188.0,22.0,,60.0,260.0,190.0,320.0,0.0,0.0,2016-01-01,130.0,39309,39309,39309,39309,0,2016-Q1,0.0,1654
1791,Tennessee,2016,2,8188,27606,3937,41498,1767,1.0,1,1,1.0,,96.0,158.0,16.0,,62.0,215.0,155.0,277.0,0.0,0.0,2016-07-01,122.0,41498,41498,41498,41498,0,2016-Q3,0.0,1767
1792,Tennessee,2017,1,7715,25716,3680,38805,1694,1.0,1,1,1.0,,103.0,163.0,30.0,,55.0,247.0,185.0,302.0,0.0,0.0,2017-01-01,117.0,38805,38805,38805,38805,0,2017-Q1,0.0,1694
1793,Tennessee,2017,2,8335,28005,4004,42211,1867,1.0,1,1,1.0,,108.0,162.0,20.0,,81.0,260.0,194.0,295.0,0.0,0.0,2017-07-01,101.0,42211,42211,42211,42211,0,2017-Q3,0.0,1867
1794,Tennessee,2018,1,7728,25979,3737,39280,1836,1.0,1,1,1.0,,100.0,147.0,24.0,,49.0,229.0,175.0,278.0,0.0,0.0,2018-01-01,103.0,39280,39280,39280,39280,0,2018-Q1,0.0,1836
1795,Tennessee,2018,2,8193,27277,4087,41471,1914,1.0,1,1,1.0,,103.0,153.0,24.0,,63.0,219.0,187.0,282.0,0.0,0.0,2018-07-01,95.0,41471,41471,41471,41471,0,2018-Q3,0.0,1914
1796,Tennessee,2019,1,7626,25311,3955,38715,1823,1.0,1,1,1.0,,104.0,124.0,36.0,,54.0,213.0,174.0,267.0,0.0,0.0,2019-01-01,93.0,38715,38715,38715,38715,0,2019-Q1,0.0,1823
1797,Tennessee,2019,2,8346,26876,4482,41735,2031,1.0,1,1,1.0,,118.0,150.0,25.0,,68.0,228.0,191.0,296.0,0.0,0.0,2019-07-01,105.0,41735,41735,41735,41735,0,2019-Q3,0.0,2031
1798,Tennessee,2020,1,7363,24706,4344,38248,1835,1.0,1,1,1.0,,88.0,141.0,27.0,,52.0,206.0,157.0,258.0,0.0,0.0,2020-01-01,101.0,38248,38248,38248,38248,0,2020-Q1,0.0,1835
1799,Tennessee,2020,2,8050,25962,4584,40441,1845,1.0,1,1,1.0,,74.0,131.0,28.0,,48.0,189.0,149.0,237.0,0.0,0.0,2020-07-01,88.0,40441,40441,40441,40441,0,2020-Q3,0.0,1845
1800,Tennessee,2021,1,7295,25635,4274,38997,1793,1.0,1,1,1.0,,92.0,141.0,35.0,12.0,61.0,219.0,152.0,280.0,0.0,0.0,2021-01-01,128.0,38997,38997,38997,38997,0,2021-Q1,0.0,1793
1801,Tennessee,2021,2,7909,27705,5177,42720,1929,1.0,1,1,1.0,,68.0,114.0,25.0,16.0,47.0,178.0,110.0,225.0,0.0,0.0,2021-07-01,115.0,42720,42720,42720,42720,0,2021-Q3,0.0,1929
1802,Tennessee,2022,1,7034,25401,5183,39443,1825,1.0,1,1,1.0,,82.0,155.0,20.0,11.0,60.0,211.0,147.0,271.0,0.0,0.0,2022-01-01,124.0,39443,39443,39443,39443,0,2022-Q1,0.0,1825
1803,Tennessee,2022,2,7480,27417,5865,42822,2060,1.0,1,1,1.0,,84.0,144.0,28.0,13.0,61.0,209.0,141.0,270.0,1.0,0.0,2022-07-01,129.0,42822,42822,42822,42822,0,2022-Q3,0.0,2060
1804,Tennessee,2023,1,7070,25869,5530,40311,1842,1.0,1,1,1.0,,98.0,148.0,24.0,15.0,66.0,219.0,160.0,285.0,1.0,1.0,2023-01-01,125.0,40311,40311,40311,40311,0,2023-Q1,1.0,1842
1805,Tennessee,2023,2,7307,27093,6365,42710,1945,1.0,1,1,1.0,,80.0,126.0,33.0,17.0,43.0,214.0,142.0,257.0,1.0,1.0,2023-07-01,115.0,42710,42710,42710,42710,0,2023-Q3,1.0,1945
1824,Texas,2012,1,20979,65339,85682,181353,9353,1.0,1,1,1.0,1.0,235.0,361.0,459.0,27.0,280.0,809.0,677.0,1089.0,,0.0,2012-01-01,412.0,181353,181353,181353,181353,0,2012-Q1,0.0,9353
1825,Texas,2012,2,23551,70234,97299,201374,10290,1.0,1,1,1.0,1.0,264.0,353.0,486.0,22.0,266.0,874.0,738.0,1140.0,,0.0,2012-07-01,402.0,201374,201374,201374,201374,0,2012-Q3,0.0,10290
1826,Texas,2013,1,21271,65557,86880,183058,9350,1.0,1,1,1.0,1.0,265.0,367.0,462.0,27.0,263.0,867.0,760.0,1130.0,,0.0,2013-01-01,370.0,183058,183058,183058,183058,0,2013-Q1,0.0,9350
1827,Texas,2013,2,24554,71051,98587,204282,10090,1.0,1,1,1.0,1.0,267.0,309.0,512.0,39.0,261.0,873.0,756.0,1134.0,,0.0,2013-07-01,378.0,204282,204282,204282,204282,0,2013-Q3,0.0,10090
1828,Texas,2014,1,22492,68276,88996,190064,10300,1.0,1,1,1.0,1.0,266.0,323.0,506.0,35.0,261.0,879.0,740.0,1140.0,,0.0,2014-01-01,400.0,190064,190064,190064,190064,0,2014-Q1,0.0,10300
1829,Texas,2014,2,25491,72716,100466,209702,11029,1.0,1,1,1.0,1.0,257.0,374.0,521.0,33.0,285.0,912.0,809.0,1197.0,,0.0,2014-07-01,388.0,209702,209702,209702,209702,0,2014-Q3,0.0,11029
1830,Texas,2015,1,23643,67597,90672,192593,10681,1.0,1,1,1.0,1.0,284.0,354.0,518.0,25.0,283.0,905.0,757.0,1188.0,,0.0,2015-01-01,431.0,192593,192593,192593,192593,0,2015-Q1,0.0,10681
1831,Texas,2015,2,26019,72956,100485,211025,11565,1.0,1,1,1.0,1.0,258.0,336.0,487.0,32.0,276.0,844.0,744.0,1120.0,,0.0,2015-07-01,376.0,211025,211025,211025,211025,0,2015-Q3,0.0,11565
1832,Texas,2016,1,22869,65837,89768,191566,13092,1.0,1,1,1.0,1.0,264.0,326.0,487.0,34.0,267.0,855.0,727.0,1122.0,0.0,0.0,2016-01-01,395.0,191566,191566,191566,191566,0,2016-Q1,0.0,13092
1833,Texas,2016,2,25693,68425,98625,206481,13738,1.0,1,1,1.0,1.0,270.0,348.0,496.0,42.0,262.0,903.0,769.0,1165.0,0.0,0.0,2016-07-01,396.0,206481,206481,206481,206481,0,2016-Q3,0.0,13738
1834,Texas,2017,1,22987,62021,85314,182867,12545,1.0,1,1,1.0,1.0,261.0,325.0,489.0,37.0,264.0,853.0,723.0,1117.0,0.0,0.0,2017-01-01,394.0,182867,182867,182867,182867,0,2017-Q1,0.0,12545
1835,Texas,2017,2,25255,65512,94902,199183,13514,1.0,1,1,1.0,1.0,268.0,309.0,500.0,49.0,266.0,995.0,779.0,1120.0,0.0,0.0,2017-07-01,341.0,199183,199183,199183,199183,0,2017-Q3,0.0,13514
1836,Texas,2018,1,23337,61247,84985,182268,12699,1.0,1,1,1.0,1.0,233.0,291.0,435.0,34.0,211.0,789.0,647.0,1000.0,0.0,0.0,2018-01-01,353.0,182268,182268,182268,182268,0,2018-Q1,0.0,12699
1837,Texas,2018,2,24807,64302,94157,196356,13090,1.0,1,1,1.0,1.0,288.0,297.0,455.0,37.0,235.0,848.0,735.0,1083.0,0.0,0.0,2018-07-01,348.0,196356,196356,196356,196356,0,2018-Q3,0.0,13090
1838,Texas,2019,1,22362,60753,84379,179973,12479,1.0,1,1,1.0,1.0,256.0,272.0,437.0,28.0,210.0,787.0,649.0,997.0,0.0,0.0,2019-01-01,348.0,179973,179973,179973,179973,0,2019-Q1,0.0,12479
1839,Texas,2019,2,24964,63925,95310,197626,13427,1.0,1,1,1.0,1.0,254.0,309.0,471.0,44.0,260.0,818.0,727.0,1078.0,0.0,0.0,2019-07-01,351.0,197626,197626,197626,197626,0,2019-Q3,0.0,13427
1840,Texas,2020,1,22333,59592,83981,178420,12514,1.0,1,1,1.0,1.0,245.0,293.0,410.0,36.0,223.0,765.0,652.0,988.0,0.0,0.0,2020-01-01,336.0,178420,178420,178420,178420,0,2020-Q1,0.0,12514
1841,Texas,2020,2,24310,60737,91959,189770,12764,1.0,1,1,1.0,1.0,240.0,276.0,429.0,30.0,243.0,737.0,648.0,980.0,0.0,0.0,2020-07-01,332.0,189770,189770,189770,189770,0,2020-Q3,0.0,12764
1842,Texas,2021,1,21809,59352,81199,174672,12312,1.0,1,1,1.0,1.0,228.0,289.0,450.0,38.0,209.0,802.0,660.0,1011.0,0.0,0.0,2021-01-01,351.0,174672,174672,174672,174672,0,2021-Q1,0.0,12312
